id,name,Class Nbr.,Class Name,spacegroup,spacegroupset,Locality Num
2269,Kratochvílite,8,Orthorhombic dipyramidal,0,0,6
2270,Krausite,5,Prismatic,15,P21/m ,30
2271,Krauskopfite,5,Prismatic,14,P21/a,10
2272,Krautite,4,Sphenoidal,9,P21 ,7
2273,Kremersite,8,Orthorhombic dipyramidal,71,Pnma ,14
2274,Krennerite,6,Orthorhombic pyramidal,31,0,145
2275,Kribergite,2,Pinacoidal,2,0,3
2276,Krinovite,2,Pinacoidal,2,0,4
2277,Kröhnkite,5,Prismatic,14,P21/c ,37
2278,Krupkaite,6,Orthorhombic pyramidal,0,0,105
2279,Krut'aite,29,Diploidal,204,0,14
2280,Krutovite,28,Tetartoidal,198,0,19
2281,Kryzhanovskite,8,Orthorhombic dipyramidal,0,0,40
2282,Ktenasite,5,Prismatic,14,P21/c ,110
2283,Kukisvumite,8,Orthorhombic dipyramidal,66,Pccn ,4
2284,Kuksite,12,Trigonal trapezohedral,90,0,17
2285,Kulanite,5,Prismatic,15,P21/m ,17
2286,Kuliokite-(Y),1,Pedial,1,0,3
2287,Kulkeite,0,Unknown,0,0,7
2288,Kullerudite,8,Orthorhombic dipyramidal,73,0,4
2290,Kupletskite,0,Unknown,0,0,41
2291,Kuramite,24,Tetragonal scalenohedral,142,0,16
2292,Kuranakhite,0,Unknown,0,0,15
2293,Kurchatovite,0,Unknown,0,0,3
2294,Kurilite,10,Rhombohedral,80,0,8
2295,Kurnakovite,2,Pinacoidal,2,0,19
2296,Kurumsakite,0,Unknown,0,0,3
2297,Kusachiite,27,Ditetragonal dipyramidal,186,P4/nnc ,2
2298,Kutinaite,32,Hexoctahedral,0,0,9
2299,Kutnohorite,10,Rhombohedral,80,0,298
2300,Kuzminite,27,Ditetragonal dipyramidal,176,I4/mmm ,4
2301,Kuznetsovite,28,Tetartoidal,198,0,4
2302,Kvanefjeldite,8,Orthorhombic dipyramidal,0,0,2
2303,Kyanite,2,Pinacoidal,2,P-1,1839
2304,Kyzylkumite,5,Prismatic,14,P21/c ,4
2305,Kalicinite,5,Prismatic,14,P21/a,8
2306,Koenenite,13,Hexagonal scalenohedral,99,R-3m ,13
2307,Kinoshitalite,5,Prismatic,11,C2/m ,28
2309,Labuntsovite-Mn,5,Prismatic,11,0,24
2310,Lacroixite,5,Prismatic,10,C2/c ,27
2311,Laffittite,5,Prismatic,0,0,9
2312,Laihunite,5,Prismatic,14,P21/b ,16
2313,Laitakarite,13,Hexagonal scalenohedral,99,R-3m ,40
2314,Lammerite,5,Prismatic,14,P21/a,13
2315,Lamprophyllite,5,Prismatic,0,0,97
2316,Lanarkite,5,Prismatic,11,C2/m ,128
2317,Landauite,10,Rhombohedral,80,0,6
2318,Landesite,8,Orthorhombic dipyramidal,0,0,19
2319,Långbanite,11,Ditrigonal pyramidal,84,0,10
2320,Langbeinite,28,Tetartoidal,198,0,57
2321,Langisite,15,Hexagonal pyramidal,104,0,7
2322,Langite,3,Domatic,0,0,716
2323,Lannonite,23,Tetragonal dipyramidal,135,0,2
2324,Lansfordite,5,Prismatic,14,P21/c ,22
2325,Lanthanite-(Ce),8,Orthorhombic dipyramidal,0,0,21
2326,Lanthanite-(La),8,Orthorhombic dipyramidal,0,0,16
2327,Lanthanite-(Nd),8,Orthorhombic dipyramidal,0,0,14
2328,Laphamite,5,Prismatic,0,0,1
2329,Lapieite,7,Orthorhombic disphenoidal,44,0,3
2331,Laplandite-(Ce),8,Orthorhombic dipyramidal,68,Pmmm ,2
2332,Larderellite,5,Prismatic,14,P21/a,2
2333,Larnite,5,Prismatic,0,0,68
2334,Larosite,0,Unknown,0,0,8
2335,Larsenite,6,Orthorhombic pyramidal,35,Pna21,7
2336,Latiumite,4,Sphenoidal,9,P21 ,10
2337,Latrappite,8,Orthorhombic dipyramidal,71,0,5
2339,Laueite,2,Pinacoidal,2,0,86
2340,Laumontite,5,Prismatic,11,C2/m ,1482
2341,Launayite,0,Unknown,0,0,5
2342,Laurelite,14,Trigonal dipyramidal,100,0,7
2343,Laurionite,8,Orthorhombic dipyramidal,0,0,64
2344,Laurite,29,Diploidal,204,Pa3 ,341
2345,Lausenite,5,Prismatic,15,0,7
2346,Lautarite,5,Prismatic,14,0,3
2347,Lautenthalite,5,Prismatic,14,0,20
2348,Lautite,8,Orthorhombic dipyramidal,71,0,41
2349,Lavendulan,5,Prismatic,0,0,183
2350,Lavrentievite,0,Unknown,0,0,3
2351,Lawrencite,13,Hexagonal scalenohedral,99,R-3m ,41
2352,Lawsonbauerite,5,Prismatic,14,P21/c ,1
2353,Lawsonite,8,Orthorhombic dipyramidal,50,0,152
2354,Lazarenkoite,0,Unknown,0,0,4
2356,Lazulite,5,Prismatic,14,P21/c ,269
2357,Lazurite,30,Hextetrahedral,212,0,57
2358,Lead,32,Hexoctahedral,224,0,257
2360,Leadamalgam,27,Ditetragonal dipyramidal,176,0,4
2361,Leadhillite,5,Prismatic,14,P21/a,328
2362,Ferri-leakeite,5,Prismatic,11,C2/m ,4
2363,Lechatelierite,0,Unknown,0,0,71
2364,Lecontite,7,Orthorhombic disphenoidal,44,0,9
2365,Legrandite,5,Prismatic,14,P21/c ,23
2367,Lehnerite,5,Prismatic,0,0,1
2368,Leifite,11,Ditrigonal pyramidal,84,0,15
2369,Leightonite,5,Prismatic,10,C2/c ,11
2370,Leiteite,5,Prismatic,14,P1 21/c 1 ,5
2371,Lemoynite,5,Prismatic,10,C2/c ,4
2372,Lenaite,24,Tetragonal scalenohedral,141,0,22
2373,Lengenbachite,0,Unknown,0,0,5
2374,Leningradite,8,Orthorhombic dipyramidal,55,0,2
2375,Lennilenapeite,0,Unknown,0,0,6
2376,Lenoblite,7,Orthorhombic disphenoidal,44,0,6
2377,Leonite,5,Prismatic,11,C2/m ,32
2378,Lepersonnite-(Gd),0,Unknown,0,0,1
2379,Lepidocrocite,6,Orthorhombic pyramidal,21,0,745
2381,Lermontovite,8,Orthorhombic dipyramidal,47,0,5
2382,Letovicite,0,Unknown,0,0,25
2383,Leucophanite,7,Orthorhombic disphenoidal,44,0,70
2384,Leucophoenicite,5,Prismatic,14,P21/c ,12
2385,Leucophosphite,5,Prismatic,14,0,142
2386,Leucosphenite,5,Prismatic,11,C2/m ,24
2387,Lévyclaudite,2,Pinacoidal,0,0,1
2389,Hydroxycalcioroméite,32,Hexoctahedral,222,0,19
2390,Lithiotantite,5,Prismatic,14,P21/c ,5
2391,Liandratite,13,Hexagonal scalenohedral,95,P-3 1m ,24
2392,Lithiowodginite,5,Prismatic,10,C2/c ,8
2393,Liberite,3,Domatic,6,0,3
2394,Libethenite,8,Orthorhombic dipyramidal,73,0,296
2396,Liebauite,5,Prismatic,10,C2/c ,2
2397,Liebenbergite,8,Orthorhombic dipyramidal,0,0,5
2398,Liebigite,6,Orthorhombic pyramidal,0,0,97
2399,Likasite,8,Orthorhombic dipyramidal,0,0,15
2400,Lillianite,8,Orthorhombic dipyramidal,0,0,163
2401,Lime,32,Hexoctahedral,224,Fm3m ,21
2403,Linarite,5,Prismatic,15,0,1178
2404,Lindackerite,2,Pinacoidal,2,0,12
2405,Lindgrenite,5,Prismatic,15,0,27
2406,Lindqvistite,20,Dihexagonal dipyramidal,126,P63/mmc ,4
2407,Lindsleyite,0,Unknown,0,0,13
2408,Lindströmite,8,Orthorhombic dipyramidal,0,0,51
2409,Linnaeite,32,Hexoctahedral,222,0,301
2410,Lintisite,5,Prismatic,10,C2/c ,4
2411,Liottite,14,Trigonal dipyramidal,100,0,9
2412,Lipscombite,26,Tetragonal trapezohedral,167,0,55
2413,Liroconite,5,Prismatic,0,0,34
2414,Lisetite,6,Orthorhombic pyramidal,0,0,1
2415,Lishizhenite,2,Pinacoidal,2,0,4
2416,Liskeardite,0,Unknown,0,0,7
2417,Lithiomarsturite,2,Pinacoidal,2,0,1
2418,Lithiophilite,8,Orthorhombic dipyramidal,70,Pmna ,193
2419,Lithiophorite,13,Hexagonal scalenohedral,99,0,266
2420,Lithiophosphate,6,Orthorhombic pyramidal,34,Pmn21,7
2421,Lithosite,0,Unknown,0,0,1
2422,Litidionite,2,Pinacoidal,2,0,4
2423,Liveingite,4,Sphenoidal,9,P21 ,6
2424,Livingstonite,5,Prismatic,10,0,28
2425,Lizardite,11,Ditrigonal pyramidal,82,0,494
2426,Löllingite,8,Orthorhombic dipyramidal,73,0,952
2427,Lokkaite-(Y),0,Unknown,0,0,12
2428,Lomonosovite,1,Pedial,1,0,27
2430,Lonecreekite,29,Diploidal,204,Pa3 ,12
2431,Lonsdaleite,20,Dihexagonal dipyramidal,126,0,18
2432,Loparite-(Ce),32,Hexoctahedral,0,0,83
2433,Lópezite,2,Pinacoidal,2,0,5
2434,Lorándite,5,Prismatic,14,P21/a,20
2435,Loranskite-(Y),0,Unknown,0,0,1
2436,Lorenzenite,8,Orthorhombic dipyramidal,63,0,107
2438,Loseyite,5,Prismatic,0,0,4
2439,Lotharmeyerite,5,Prismatic,11,C2/m ,5
2440,Loudounite,0,Unknown,0,0,4
2441,Loughlinite,8,Orthorhombic dipyramidal,0,0,13
2442,Lourenswalsite,0,Unknown,0,0,1
2443,Lovdarite,6,Orthorhombic pyramidal,0,0,6
2444,Loveringite,10,Rhombohedral,80,0,14
2445,Lovozerite,9,Trigonal pyramidal,78,0,25
2447,Luanheite,0,Unknown,0,0,19
2448,Luberoite,5,Prismatic,14,P21/c ,5
2449,Lucasite-(Ce),0,Unknown,0,0,7
2450,Luddenite,0,Unknown,0,0,6
2451,Ludjibaite,2,Pinacoidal,2,0,16
2452,Ludlamite,5,Prismatic,14,P21/a,77
2453,Ludlockite,2,Pinacoidal,2,0,21
2454,Ludwigite,8,Orthorhombic dipyramidal,59,Pbam ,170
2455,Lueshite,8,Orthorhombic dipyramidal,0,0,26
2456,Luetheite,5,Prismatic,15,0,8
2457,Lun'okite,8,Orthorhombic dipyramidal,61,0,6
2458,Lüneburgite,2,Pinacoidal,2,0,17
2459,Lunijianlaite,0,Unknown,0,0,1
2461,Luzonite,24,Tetragonal scalenohedral,142,0,256
2462,Låvenite,5,Prismatic,14,P21/a,96
2463,Löweite,10,Rhombohedral,80,0,32
2464,Lyonsite,8,Orthorhombic dipyramidal,0,0,7
2465,Leucite,23,Tetragonal dipyramidal,136,0,433
2466,Litharge,27,Ditetragonal dipyramidal,185,P4/nmm ,178
2468,Manganarsite,0,Unknown,0,0,3
2469,Mangangordonite,2,Pinacoidal,2,0,8
2470,Manganhumite,8,Orthorhombic dipyramidal,0,0,20
2471,Manganosegelerite,8,Orthorhombic dipyramidal,61,0,3
2473,Magnesiodumortierite,8,Orthorhombic dipyramidal,0,0,10
2474,Magnesiozippeite,5,Prismatic,11,C2/m ,20
2475,Manganochromite,32,Hexoctahedral,222,0,6
2476,Magnesiocoulsonite,32,Hexoctahedral,0,0,1
2477,Ferri-katophorite,5,Prismatic,11,C2/m ,13
2479,Magnesiostaurolite,5,Prismatic,11,C2/m ,8
2480,Manganberzeliite,32,Hexoctahedral,225,Ia3d ,32
2482,Magnesite,13,Hexagonal scalenohedral,98,0,1824
2483,Magnesio-hastingsite,5,Prismatic,11,C2/m ,106
2485,Manganolangbeinite,28,Tetartoidal,198,0,2
2486,Magnesiocopiapite,2,Pinacoidal,2,0,69
2487,Lobanovite,5,Prismatic,11,C2/m ,9
2488,Ferri-taramite,5,Prismatic,11,C2/m ,9
2490,Axinite-(Mg),2,Pinacoidal,2,0,17
2491,Pyrosmalite-(Mn),13,Hexagonal scalenohedral,97,P-3m1 ,35
2492,Manganbelyankinite,0,Unknown,0,0,5
2493,Magnesiochromite,32,Hexoctahedral,222,0,362
2494,Manganbabingtonite,2,Pinacoidal,2,0,11
2495,Manganohörnesite,5,Prismatic,13,P2/m ,13
2497,Magnesiochloritoid,5,Prismatic,10,C2/c ,13
2498,Magnesiohulsite,5,Prismatic,13,P2/m ,3
2499,Magnesiochlorophoenicite,5,Prismatic,11,C2/m ,3
2500,Magnesiocarpholite,8,Orthorhombic dipyramidal,47,Ccca ,29
2501,Magnesioferrite,32,Hexoctahedral,222,0,147
2502,Axinite-(Mn),2,Pinacoidal,2,P-1,111
2503,Manganosite,32,Hexoctahedral,224,0,83
2505,Macaulayite,0,Unknown,0,0,3
2506,Macdonaldite,0,Unknown,0,0,11
2507,Macedonite,27,Ditetragonal dipyramidal,185,0,6
2508,Macfallite,5,Prismatic,15,P21/m ,7
2510,Machatschkiite,11,Ditrigonal pyramidal,85,0,1
2511,Mackayite,27,Ditetragonal dipyramidal,177,0,16
2512,Mackinawite,27,Ditetragonal dipyramidal,185,0,535
2513,Macphersonite,8,Orthorhombic dipyramidal,0,0,12
2514,Macquartite,0,Unknown,0,0,1
2517,Madocite,0,Unknown,0,0,7
2518,Magnesio-riebeckite,0,Unknown,0,0,122
2519,Manganite,5,Prismatic,14,P21/c ,909
2520,Columbite-(Mn),8,Orthorhombic dipyramidal,63,0,361
2521,Magnesioaubertite,2,Pinacoidal,2,0,6
2522,Tantalite-(Mn),8,Orthorhombic dipyramidal,63,0,264
2523,Tapiolite-(Mn),27,Ditetragonal dipyramidal,190,0,3
2524,Magnesio-hornblende,5,Prismatic,11,C2/m ,298
2528,Manganostibite,8,Orthorhombic dipyramidal,0,0,9
2529,Manganotychite,29,Diploidal,200,Fd3 ,2
2530,Magadiite,6,Orthorhombic pyramidal,23,0,13
2531,Magbasite,8,Orthorhombic dipyramidal,51,0,2
2532,Maghagendorfite,5,Prismatic,0,0,5
2533,Maghemite,31,Gyroidal,217,0,282
2537,Magnesio-arfvedsonite,5,Prismatic,11,C2/m ,133
2538,Magnetite,32,Hexoctahedral,222,0,18428
2539,Magnetoplumbite,20,Dihexagonal dipyramidal,126,P63/mmc ,10
2541,Columbite-(Mg),0,Unknown,0,0,8
2542,Magnolite,6,Orthorhombic pyramidal,0,0,3
2543,Magnussonite,32,Hexoctahedral,225,0,4
2544,Malhmoodite,5,Prismatic,14,P21/c ,8
2545,Majakite,0,Unknown,0,0,38
2546,Majorite,32,Hexoctahedral,225,Ia3d ,36
2547,Makarochkinite,1,Pedial,1,0,2
2548,Makatite,5,Prismatic,14,0,11
2549,Makovickyite,5,Prismatic,0,0,16
2550,Malachite,5,Prismatic,14,P21/a,14581
2551,Malanite,32,Hexoctahedral,0,0,49
2552,Malayaite,5,Prismatic,0,0,47
2553,Maldonite,32,Hexoctahedral,222,0,123
2554,Malladrite,12,Trigonal trapezohedral,90,0,8
2555,Mallardite,5,Prismatic,13,0,16
2556,Mammothite,4,Sphenoidal,7,C2 ,10
2558,Manaksite,2,Pinacoidal,2,0,2
2559,Manandonite,7,Orthorhombic disphenoidal,39,0,4
2561,Mandarinoite,5,Prismatic,14,0,16
2564,Manganoneptunite,3,Domatic,3,Cc ,38
2566,Manjiroite,23,Tetragonal dipyramidal,135,I4/m,30
2567,Mannardite,23,Tetragonal dipyramidal,136,0,19
2568,Mansfieldite,8,Orthorhombic dipyramidal,61,0,54
2569,Mantienneite,8,Orthorhombic dipyramidal,61,Pbca ,4
2570,Mapimite,3,Domatic,4,Cm ,3
2571,Marcasite,8,Orthorhombic dipyramidal,73,Pnnm ,6723
2572,Margaritasite,5,Prismatic,14,P21/a,2
2573,Margarite,5,Prismatic,10,C2/c ,202
2574,Margarosanite,2,Pinacoidal,2,P-1,9
2575,Marialite,23,Tetragonal dipyramidal,135,0,168
2576,Marić�te,8,Orthorhombic dipyramidal,70,Pmna ,12
2577,Maricopaite,0,Unknown,0,0,1
2578,Marokite,0,Unknown,0,0,9
2579,Marrite,5,Prismatic,14,P21/a,9
2580,Marshite,30,Hextetrahedral,208,0,18
2581,Marsturite,2,Pinacoidal,2,0,9
2582,Marthozite,6,Orthorhombic pyramidal,0,0,5
2584,Mascagnite,8,Orthorhombic dipyramidal,71,0,74
2585,Maslovite,28,Tetartoidal,198,0,33
2587,Massicot,8,Orthorhombic dipyramidal,52,0,231
2588,Masutomilite,4,Sphenoidal,7,C2 ,15
2589,Masuyite,8,Orthorhombic dipyramidal,0,0,33
2590,Mathewrogersite,0,Unknown,0,0,1
2591,Mathiasite,10,Rhombohedral,80,0,8
2592,Matildite,12,Trigonal trapezohedral,89,0,349
2593,Matlockite,27,Ditetragonal dipyramidal,185,0,44
2595,Mattagamite,8,Orthorhombic dipyramidal,73,Pnnm ,10
2596,Matteuccite,3,Domatic,0,0,3
2597,Mattheddleite,16,Hexagonal dipyramidal,108,0,42
2598,Matulaite,5,Prismatic,0,0,13
2599,Maucherite,26,Tetragonal trapezohedral,167,0,207
2603,Mawbyite,5,Prismatic,11,C2/m ,27
2604,Mawsonite,24,Tetragonal scalenohedral,151,0,131
2605,Maxwellite,5,Prismatic,13,0,4
2606,Chlormayenite,30,Hextetrahedral,209,0,26
2607,Mazzite-Mg,20,Dihexagonal dipyramidal,126,0,2
2608,Mbobomkulite,4,Sphenoidal,9,P21 ,2
2609,Mcallisterite,13,Hexagonal scalenohedral,98,R-3c ,9
2610,Mcauslanite,0,Unknown,0,0,1
2611,Mcbirneyite,2,Pinacoidal,2,0,3
2612,Mcconnellite,11,Ditrigonal pyramidal,86,0,3
2613,Mcgillite,5,Prismatic,11,C1 2/m 1,5
2614,Mcgovernite,13,Hexagonal scalenohedral,0,0,1
2615,Mcguinnessite,5,Prismatic,0,0,42
2616,Mckelveyite-(Nd),3,Domatic,3,Cc ,2
2617,Mckelveyite-(Y),1,Pedial,1,0,13
2619,Mckinstryite,8,Orthorhombic dipyramidal,71,0,81
2620,Mcnearite,0,Unknown,0,0,6
2621,Metavauxite,5,Prismatic,14,P1 21/c 1 ,4
2622,Melanovanadite,2,Pinacoidal,2,0,25
2623,Melanothallite,8,Orthorhombic dipyramidal,53,Fddd ,7
2624,Medaite,5,Prismatic,0,0,7
2625,Medenbachite,2,Pinacoidal,2,0,5
2626,Megacyclite,5,Prismatic,14,P21/c ,3
2627,Meionite,23,Tetragonal dipyramidal,135,0,216
2628,Meixnerite,13,Hexagonal scalenohedral,99,0,7
2629,Melanocerite-(Ce),0,Unknown,0,0,13
2630,Melanophlogite,27,Ditetragonal dipyramidal,0,0,46
2631,Melanostibite,9,Trigonal pyramidal,78,0,5
2632,Melanotekite,7,Orthorhombic disphenoidal,39,C2 2 21,26
2633,Melanterite,5,Prismatic,14,P21/c ,1092
2636,Meliphanite,21,Tetragonal disphenoidal,127,0,50
2637,Melkovite,5,Prismatic,11,C2/m ,5
2638,Mellite,27,Ditetragonal dipyramidal,177,0,13
2639,Melonite,13,Hexagonal scalenohedral,97,P-3m1 ,260
2640,Mélonjosephite,8,Orthorhombic dipyramidal,59,Pbam ,7
2641,Mendipite,7,Orthorhombic disphenoidal,44,0,20
2642,Mendozavilite-NaFe,5,Prismatic,11,C2/m ,5
2643,Mendozite,5,Prismatic,10,C2/c ,38
2644,Meneghinite,8,Orthorhombic dipyramidal,0,0,196
2646,Mercallite,8,Orthorhombic dipyramidal,61,Pbca ,6
2647,Mercury,13,Hexagonal scalenohedral,99,0,447
2648,Mereheadite,3,Domatic,0,0,6
2649,Mereiterite,5,Prismatic,11,C2/m ,5
2650,Merenskyite,11,Ditrigonal pyramidal,84,0,211
2651,Merlinoite,8,Orthorhombic dipyramidal,58,Immm ,18
2652,Merrihueite,20,Dihexagonal dipyramidal,123,P6/mcc ,5
2654,Pseudomertieite,0,Unknown,0,0,19
2655,Mertieite,13,Hexagonal scalenohedral,98,0,92
2656,Merwinite,5,Prismatic,14,0,30
2657,Mesolite,6,Orthorhombic pyramidal,23,0,532
2658,Messelite,2,Pinacoidal,2,P-1,52
2659,Meta-aluminite,5,Prismatic,0,0,9
2660,Meta-alunogen,0,Unknown,0,0,12
2661,Meta-ankoleite,27,Ditetragonal dipyramidal,185,P4/nmm ,14
2662,Meta-autunite,27,Ditetragonal dipyramidal,0,0,456
2663,Metahaiweeite,5,Prismatic,12,P2/c ,2
2664,Metasaléeite,0,Unknown,0,0,15
2665,Metauranocircite,4,Sphenoidal,9,0,49
2666,Metauranopilite,0,Unknown,0,0,7
2667,Metauranospinite,23,Tetragonal dipyramidal,140,P42/n,20
2668,Metaborite,30,Hextetrahedral,212,0,4
2669,Metacalciouranoite,0,Unknown,0,0,1
2670,Metacinnabar,30,Hextetrahedral,208,0,303
2671,Metadelrioite,0,Unknown,0,0,2
2673,Metaheinrichite,4,Sphenoidal,9,P21 ,23
2674,Metahewettite,5,Prismatic,0,0,66
2675,Metahohmannite,2,Pinacoidal,2,0,9
2676,Metakahlerite,2,Pinacoidal,2,0,21
2677,Metakirchheimerite,2,Pinacoidal,2,0,7
2678,Metaköttigite,2,Pinacoidal,2,0,1
2679,Metalodèvite,23,Tetragonal dipyramidal,139,P42/m,9
2680,Metamunirite,8,Orthorhombic dipyramidal,71,Pnma ,15
2681,Metanováčekite,23,Tetragonal dipyramidal,138,0,30
2682,Metarossite,2,Pinacoidal,2,0,42
2683,Metaschoderite,5,Prismatic,13,P2/m ,3
2684,Metaschoepite,8,Orthorhombic dipyramidal,63,0,24
2685,Metasideronatrite,8,Orthorhombic dipyramidal,0,0,37
2686,Metastibnite,0,Unknown,0,0,109
2687,Metastudtite,8,Orthorhombic dipyramidal,71,0,6
2688,Metaswitzerite,5,Prismatic,12,P2/a,28
2689,Metatorbernite,23,Tetragonal dipyramidal,138,P4/n,526
2690,Metatyuyamunite,8,Orthorhombic dipyramidal,0,0,158
2691,Metavandendriesscheite,0,Unknown,0,0,3
2692,Metavanmeersscheite,8,Orthorhombic dipyramidal,53,Fddd ,6
2693,Metavanuralite,0,Unknown,0,0,4
2694,Metavariscite,5,Prismatic,14,0,29
2695,Metavivianite,2,Pinacoidal,2,P-1,36
2696,Metavoltine,0,Unknown,0,0,102
2697,Metazellerite,0,Unknown,0,0,5
2698,Metazeunerite,23,Tetragonal dipyramidal,140,0,230
2699,Meyerhofferite,2,Pinacoidal,2,0,26
2700,Meymacite,0,Unknown,0,0,11
2701,Mgriite,32,Hexoctahedral,0,0,2
2702,Miargyrite,5,Prismatic,10,C2/c ,382
2703,Michenerite,28,Tetartoidal,198,0,169
2704,Microcline,2,Pinacoidal,0,0,6085
2706,Microsommite,19,Hexagonal Trapezohedral,120,0,9
2707,Miersite,30,Hextetrahedral,208,0,14
2708,Miharaite,0,Unknown,0,0,21
2709,Mikasaite,10,Rhombohedral,80,0,8
2710,Milarite,20,Dihexagonal dipyramidal,123,0,183
2711,Millerite,11,Ditrigonal pyramidal,86,0,1314
2712,Millisite,0,Unknown,0,0,17
2713,Millosevichite,10,Rhombohedral,80,0,26
2714,Mimetite,16,Hexagonal dipyramidal,108,0,1370
2717,Minasragrite,5,Prismatic,14,P21/a,2
2718,Mineevite-(Y),16,Hexagonal dipyramidal,108,0,1
2719,Minehillite,0,Unknown,0,0,1
2720,Minguzzite,5,Prismatic,14,P21/c ,2
2721,Minium,27,Ditetragonal dipyramidal,187,P42/mbc ,309
2722,Minnesotaite,2,Pinacoidal,2,0,75
2723,Minrecordite,10,Rhombohedral,80,0,12
2724,Minyulite,6,Orthorhombic pyramidal,28,0,35
2725,Mirabilite,5,Prismatic,14,P21/c ,261
2726,Misenite,0,Unknown,0,0,6
2727,Miserite,0,Unknown,0,0,16
2728,Mitridatite,5,Prismatic,10,0,166
2729,Mitscherlichite,27,Ditetragonal dipyramidal,190,P42/mnm ,6
2730,Mixite,16,Hexagonal dipyramidal,108,0,201
2732,Mäkinenite,11,Ditrigonal pyramidal,0,0,4
2733,Molybdomenite,5,Prismatic,15,P21/m ,22
2734,Molybdofornacite,5,Prismatic,14,P21/c ,21
2735,Molybdophyllite,4,Sphenoidal,7,C2 ,4
2737,Moctezumite,5,Prismatic,14,P21/c ,3
2738,Modderite,8,Orthorhombic dipyramidal,0,0,9
2739,Mogánite,5,Prismatic,0,0,67
2741,Mohite,0,Unknown,0,0,7
2742,Mohrite,5,Prismatic,14,P21/c ,21
2743,Moissanite,18,Dihexagonal pyramidal,114,P63mc,97
2744,Moluranite,0,Unknown,0,0,6
2746,Molybdenite,20,Dihexagonal dipyramidal,126,0,6861
2748,Molybdite,8,Orthorhombic dipyramidal,62,0,170
2749,Molysite,10,Rhombohedral,80,0,17
2751,Monazite-(Ce),5,Prismatic,0,0,1231
2752,Monazite-(La),5,Prismatic,0,0,56
2753,Monazite-(Nd),5,Prismatic,0,0,42
2754,Moncheite,13,Hexagonal scalenohedral,97,P-3m1 ,187
2755,Monetite,2,Pinacoidal,0,0,28
2756,Mongolite,0,Unknown,0,0,5
2758,Monohydrocalcite,9,Trigonal pyramidal,76,0,72
2760,Montanite,14,Trigonal dipyramidal,100,0,34
2761,Montbrayite,1,Pedial,1,0,28
2762,Montdorite,5,Prismatic,11,C2/m ,3
2763,Montebrasite,2,Pinacoidal,2,P-1,259
2764,Monteponite,32,Hexoctahedral,224,0,6
2765,Monteregianite-(Y),5,Prismatic,0,0,1
2766,Montesommaite,6,Orthorhombic pyramidal,23,0,4
2767,Montgomeryite,4,Sphenoidal,7,0,60
2768,Monticellite,8,Orthorhombic dipyramidal,0,0,218
2769,Montroseite,8,Orthorhombic dipyramidal,0,0,162
2770,Montroyalite,0,Unknown,0,0,1
2771,Montroydite,8,Orthorhombic dipyramidal,69,0,36
2772,Mooihoekite,24,Tetragonal scalenohedral,148,0,30
2773,Moolooite,0,Unknown,0,0,16
2775,Mooreite,5,Prismatic,12,0,3
2776,Moorhouseite,5,Prismatic,10,C2/c ,16
2777,Mopungite,23,Tetragonal dipyramidal,140,0,10
2778,Moraesite,3,Domatic,3,Cc ,43
2779,Mordenite,0,Unknown,0,0,510
2780,Moreauite,5,Prismatic,14,P21/c ,2
2781,Morelandite,0,Unknown,0,0,1
2782,Morenosite,7,Orthorhombic disphenoidal,44,0,99
2784,Morimotoite,32,Hexoctahedral,225,Ia3d ,13
2785,Morinite,5,Prismatic,15,P21/m ,25
2787,Mosandrite-(Ce),5,Prismatic,14,P21/c ,72
2788,Moschelite,27,Ditetragonal dipyramidal,176,0,2
2789,Moschellandsbergite,32,Hexoctahedral,0,0,27
2790,Mosesite,30,Hextetrahedral,208,0,8
2792,Mottramite,8,Orthorhombic dipyramidal,71,0,477
2793,Motukoreaite,13,Hexagonal scalenohedral,99,0,6
2794,Mounanaite,5,Prismatic,11,C2/m ,2
2795,Mountainite,5,Prismatic,12,0,5
2796,Mountkeithite,0,Unknown,0,0,5
2797,Mourite,0,Unknown,0,0,4
2798,Moydite-(Y),8,Orthorhombic dipyramidal,61,Pbca ,1
2799,Mozartite,7,Orthorhombic disphenoidal,44,0,6
2800,Mpororoite,0,Unknown,0,0,5
2801,Mrázekite,5,Prismatic,0,0,15
2802,Mroseite,8,Orthorhombic dipyramidal,61,0,3
2803,Mückeite,7,Orthorhombic disphenoidal,44,0,1
2804,Muirite,27,Ditetragonal dipyramidal,181,0,3
2805,Mukhinite,0,Unknown,0,0,7
2806,Mullite,8,Orthorhombic dipyramidal,59,0,106
2807,Mummeite,0,Unknown,0,0,15
2808,Mundite,0,Unknown,0,0,3
2809,Mundrabillaite,3,Domatic,6,0,3
2810,Munirite,5,Prismatic,14,P21/a,6
2811,Murataite-(Y),32,Hexoctahedral,224,0,4
2812,Murdochite,32,Hexoctahedral,224,Fm3m ,49
2813,Murmanite,1,Pedial,1,0,35
2814,Murunskite,27,Ditetragonal dipyramidal,176,I4/mmm ,5
2815,Muscovite,5,Prismatic,10,0,21212
2816,Magnesiotaaffeite-6N�3S,13,Hexagonal scalenohedral,99,0,11
2817,Mushistonite,32,Hexoctahedral,229,Pn3m ,10
2818,Muskoxite,13,Hexagonal scalenohedral,0,0,1
2819,Muthmannite,5,Prismatic,13,P2/m ,12
2821,Montmorillonite,5,Prismatic,11,C2/m ,1860
2822,Nabaphite,28,Tetartoidal,198,0,2
